Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,castor.castor_0,castor.castor_1,castor.castor_2,castor.castor_3,segway.segway_0,segway.segway_1,segway.segway_2,segway.segway_3
1669927768.930659,3167,1669927768,930414438,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927768.9406276,3168,1669927768,940402746,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927768.950642,3169,1669927768,950407266,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927768.9606795,3170,1669927768,960396289,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927768.9706967,3171,1669927768,970399856,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927768.9806638,3172,1669927768,980406761,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927768.9908845,3173,1669927768,990404129,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.001135,3174,1669927769,518798,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.0109425,3175,1669927769,10486364,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.022662,3176,1669927769,20496129,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.0308335,3177,1669927769,30478477,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.0409496,3178,1669927769,40467023,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.0505977,3179,1669927769,50411462,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.0608103,3180,1669927769,60454845,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.0705888,3181,1669927769,70418596,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.0805838,3182,1669927769,80389261,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.0905445,3183,1669927769,90401172,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.1006227,3184,1669927769,100374221,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.1106126,3185,1669927769,110401391,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.120682,3186,1669927769,120409965,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.1306493,3187,1669927769,130405187,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.1409187,3188,1669927769,140464067,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.1510248,3189,1669927769,150505542,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.1607006,3190,1669927769,160441160,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.1708453,3191,1669927769,170442581,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.1805468,3192,1669927769,180388450,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.1908777,3193,1669927769,190419912,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.2005537,3194,1669927769,200390815,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.2105465,3195,1669927769,210380554,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.2205653,3196,1669927769,220423698,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.2306135,3197,1669927769,230373859,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.240696,3198,1669927769,240396022,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.250984,3199,1669927769,250458002,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.2605975,3200,1669927769,260393142,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.270548,3201,1669927769,270400524,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.280782,3202,1669927769,280450105,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.2906072,3203,1669927769,290404796,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.3007014,3204,1669927769,300405502,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.3108466,3205,1669927769,310436248,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.3209326,3206,1669927769,320574522,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.3306289,3207,1669927769,330389738,,-2.5566347176209092e-05,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.3407588,3208,1669927769,340362548,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.3509433,3209,1669927769,350460767,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.3608813,3210,1669927769,360503435,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.3706152,3211,1669927769,370368003,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.380666,3212,1669927769,380456447,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.390688,3213,1669927769,390409231,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.4006076,3214,1669927769,400389671,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.4106958,3215,1669927769,410431385,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.420764,3216,1669927769,420451402,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.4306474,3217,1669927769,430418491,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.4406948,3218,1669927769,440408468,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.4506655,3219,1669927769,450396776,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.460639,3220,1669927769,460395574,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.4706712,3221,1669927769,470424175,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.480708,3222,1669927769,480452060,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.4906008,3223,1669927769,490424394,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.500764,3224,1669927769,500437736,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.5107124,3225,1669927769,510399341,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.520941,3226,1669927769,520466327,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.5308518,3227,1669927769,530489683,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.5406218,3228,1669927769,540408849,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.5506752,3229,1669927769,550414085,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.5606256,3230,1669927769,560398340,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.5708349,3231,1669927769,570467472,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.580618,3232,1669927769,580398559,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.5907133,3233,1669927769,590404510,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.6007226,3234,1669927769,600434780,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.6108773,3235,1669927769,610560655,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.620859,3236,1669927769,620536327,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.6307817,3237,1669927769,630455970,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.6406813,3238,1669927769,640406847,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.6508694,3239,1669927769,650498867,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.660634,3240,1669927769,660407543,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.6706219,3241,1669927769,670401811,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.6807814,3242,1669927769,680438756,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.690691,3243,1669927769,690412521,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.7008975,3244,1669927769,700449466,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.7105794,3245,1669927769,710406541,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.7209504,3246,1669927769,720479011,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.7308426,3247,1669927769,730424880,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.7405674,3248,1669927769,740387678,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.751009,3249,1669927769,750498533,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.7606022,3250,1669927769,760396242,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.7705843,3251,1669927769,770413398,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.780596,3252,1669927769,780386209,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.7905169,3253,1669927769,790328264,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.8009012,3254,1669927769,800429821,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.81058,3255,1669927769,810407161,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.820698,3256,1669927769,820402860,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.8309894,3257,1669927769,830456495,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.8407295,3258,1669927769,840410709,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.8506744,3259,1669927769,850399494,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.860614,3260,1669927769,860393285,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.8706129,3261,1669927769,870389223,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.8806005,3262,1669927769,880384922,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.8909273,3263,1669927769,890466451,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.9009743,3264,1669927769,900453329,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.9107668,3265,1669927769,910451889,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.9208014,3266,1669927769,920393466,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.9306219,3267,1669927769,930391311,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.9408252,3268,1669927769,940435171,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.9506655,3269,1669927769,950389385,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.9608502,3270,1669927769,960428714,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.9706495,3271,1669927769,970431327,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.9808984,3272,1669927769,980460405,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927769.9906342,3273,1669927769,990417003,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.0010896,3274,1669927770,498294,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.0108266,3275,1669927770,10456085,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.0206532,3276,1669927770,20411491,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.0307038,3277,1669927770,30410289,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.0413513,3278,1669927770,40410041,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.0507045,3279,1669927770,50431013,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.0607502,3280,1669927770,60398817,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.0710084,3281,1669927770,70497274,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.080658,3282,1669927770,80429315,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.0907683,3283,1669927770,90492248,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.1008105,3284,1669927770,100409269,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.1106818,3285,1669927770,110394001,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.1217,3286,1669927770,120383262,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.1311896,3287,1669927770,130469322,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.140662,3288,1669927770,140430450,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.150856,3289,1669927770,150465488,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.1605809,3290,1669927770,160411834,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.1708784,3291,1669927770,170426607,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.180563,3292,1669927770,180382490,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.1908174,3293,1669927770,190424680,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.2010546,3294,1669927770,200553417,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.2106571,3295,1669927770,210426807,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.2206013,3296,1669927770,220371961,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.2306838,3297,1669927770,230384588,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.2407172,3298,1669927770,240430593,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.2506623,3299,1669927770,250428199,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.2606282,3300,1669927770,260393142,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.271076,3301,1669927770,270473003,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.2809515,3302,1669927770,280457019,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.2905865,3303,1669927770,290409803,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.3010154,3304,1669927770,300465822,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.3105962,3305,1669927770,310423374,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.3208086,3306,1669927770,320397615,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.3308692,3307,1669927770,330461978,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.3408992,3308,1669927770,340454339,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.350616,3309,1669927770,350416183,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.3609574,3310,1669927770,360462188,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.3707721,3311,1669927770,370469331,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.3806915,3312,1669927770,380396842,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.3905492,3313,1669927770,390391826,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.4005835,3314,1669927770,400383472,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.4106574,3315,1669927770,410404682,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.420703,3316,1669927770,420403003,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.4307494,3317,1669927770,430504798,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.4408119,3318,1669927770,440437316,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.4508786,3319,1669927770,450428962,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.4605162,3320,1669927770,460379838,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.4706275,3321,1669927770,470404624,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.4805865,3322,1669927770,480370521,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.4905596,3323,1669927770,490408897,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.500584,3324,1669927770,500389099,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.5106301,3325,1669927770,510426282,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
1669927770.5206053,3326,1669927770,520395517,,0.0,0.0,2.5566347176209092e-05,-2.5566347176209092e-05,10,99,15,107
