Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,castor.castor_0,castor.castor_1,castor.castor_2,castor.castor_3,segway.segway_0,segway.segway_1,segway.segway_2,segway.segway_3
1669927718.7007554,519,1669927718,700444221,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,-3,83,-3,91
1669927718.7115836,520,1669927718,710719585,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,-3,83,-3,91
1669927718.7208347,521,1669927718,720504999,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,-3,83,-3,91
1669927718.7311497,522,1669927718,730582475,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,-3,83,-3,91
1669927718.7410598,523,1669927718,740686893,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,-1,86,-1,94
1669927718.7507768,524,1669927718,750518798,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,-1,86,-1,94
1669927718.7606027,525,1669927718,760439395,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,-1,86,-1,94
1669927718.7707436,526,1669927718,770436525,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,-1,86,-1,94
1669927718.7810407,527,1669927718,780459880,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,-1,86,-1,94
1669927718.79062,528,1669927718,790487766,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,2,89,2,96
1669927718.8009093,529,1669927718,800467014,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,2,89,2,96
1669927718.8105698,530,1669927718,810420036,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,2,89,2,96
1669927718.8207772,531,1669927718,820453166,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,2,89,2,96
1669927718.830785,532,1669927718,830538749,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,2,89,2,96
1669927718.840606,533,1669927718,840409994,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,5,91,2,96
1669927718.8507204,534,1669927718,850503921,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,5,91,5,99
1669927718.8605304,535,1669927718,860402584,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,5,91,5,99
1669927718.8709393,536,1669927718,870599985,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,5,91,5,99
1669927718.8806875,537,1669927718,880443096,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,5,91,5,99
1669927718.890802,538,1669927718,890399932,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,8,94,8,102
1669927718.9008095,539,1669927718,900430917,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,8,94,8,102
1669927718.910549,540,1669927718,910385370,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,8,94,8,102
1669927718.9211037,541,1669927718,920678853,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,8,94,8,102
1669927718.9312465,542,1669927718,930795669,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,8,94,8,102
1669927718.9407618,543,1669927718,940552234,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,11,97,8,102
1669927718.9509947,544,1669927718,950485467,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,11,97,11,105
1669927718.9611402,545,1669927718,960735321,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,11,97,11,105
1669927718.9713917,546,1669927718,970788240,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,11,97,11,105
1669927718.9810648,547,1669927718,980693817,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,11,97,11,105
1669927718.9908345,548,1669927718,990484952,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,14,100,14,108
1669927719.0006235,549,1669927719,438928,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,14,100,14,108
1669927719.0111616,550,1669927719,10478496,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,14,100,14,108
1669927719.0212379,551,1669927719,20505905,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,14,100,14,108
1669927719.031206,552,1669927719,30689954,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,14,100,14,108
1669927719.0409656,553,1669927719,40495157,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,18,103,14,108
1669927719.0508063,554,1669927719,50524473,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,18,103,17,111
1669927719.0608132,555,1669927719,60578823,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,18,103,17,111
1669927719.071048,556,1669927719,70669651,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,18,103,17,111
1669927719.0808458,557,1669927719,80654382,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,18,103,17,111
1669927719.0905166,558,1669927719,90328693,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,21,106,20,114
1669927719.1005304,559,1669927719,100376129,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,21,106,20,114
1669927719.111457,560,1669927719,110844373,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,21,106,20,114
1669927719.1212003,561,1669927719,120552301,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,21,106,20,114
1669927719.131358,562,1669927719,130797624,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,21,106,20,114
1669927719.1410573,563,1669927719,140560626,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,24,109,20,114
1669927719.151005,564,1669927719,150698184,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,24,109,24,118
1669927719.1623065,565,1669927719,161820650,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,24,109,24,118
1669927719.1713314,566,1669927719,170486688,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,24,109,24,118
1669927719.1808722,567,1669927719,180459976,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,24,109,24,118
1669927719.190586,568,1669927719,190399885,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,24,109,24,118
1669927719.2009606,569,1669927719,200489044,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,28,112,27,121
1669927719.2106607,570,1669927719,210457563,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,28,112,27,121
1669927719.2206335,571,1669927719,220489263,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,28,112,27,121
1669927719.231101,572,1669927719,230516672,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,28,112,27,121
1669927719.2408412,573,1669927719,240584135,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,28,112,27,121
1669927719.2505467,574,1669927719,250374555,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,32,116,27,121
1669927719.2611613,575,1669927719,260813474,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,32,116,31,125
1669927719.2707424,576,1669927719,270420551,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,32,116,31,125
1669927719.2810035,577,1669927719,280437707,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,32,116,31,125
1669927719.2905936,578,1669927719,290434598,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,32,116,31,125
1669927719.3013766,579,1669927719,300917148,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,35,119,34,128
1669927719.3111987,580,1669927719,310705900,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,35,119,34,128
1669927719.320586,581,1669927719,320409059,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,35,119,34,128
1669927719.330785,582,1669927719,330412626,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,35,119,34,128
1669927719.3406618,583,1669927719,340399503,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,35,119,34,128
1669927719.3506315,584,1669927719,350364923,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,39,122,34,128
1669927719.3610282,585,1669927719,360554933,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,39,122,38,131
1669927719.370547,586,1669927719,370407342,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,39,122,38,131
1669927719.3819523,587,1669927719,380453109,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,39,122,38,131
1669927719.3915849,588,1669927719,390471935,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,39,122,38,131
1669927719.400774,589,1669927719,400483608,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,42,125,41,135
1669927719.4107318,590,1669927719,410398244,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,42,125,41,135
1669927719.4205055,591,1669927719,420369863,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,42,125,41,135
1669927719.4307506,592,1669927719,430408239,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,42,125,41,135
1669927719.4406378,593,1669927719,440395832,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,42,125,41,135
1669927719.4506395,594,1669927719,450481414,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,46,129,45,138
1669927719.4610498,595,1669927719,460479497,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,46,129,45,138
1669927719.47124,596,1669927719,470768451,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,46,129,45,138
1669927719.4811032,597,1669927719,480533361,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,46,129,45,138
1669927719.4911308,598,1669927719,490608692,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,46,129,45,138
1669927719.500768,599,1669927719,500453948,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,46,129,45,138
1669927719.5108852,600,1669927719,510541200,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,49,132,48,142
1669927719.5207446,601,1669927719,520429849,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,49,132,48,142
1669927719.5307097,602,1669927719,530501842,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,49,132,48,142
1669927719.5406687,603,1669927719,540442466,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,49,132,48,142
1669927719.5508242,604,1669927719,550573825,,-2.5566347176209092e-05,2.5566347176209092e-05,0.0,0.0,49,132,48,142
1669927719.561102,605,1669927719,560849666,,-2.5566347176209092e-05,0.0,0.0,0.0,53,135,52,145
1669927719.5709012,606,1669927719,570513963,,-2.5566347176209092e-05,0.0,0.0,0.0,53,135,52,145
1669927719.5814831,607,1669927719,581345558,,-2.5566347176209092e-05,0.0,0.0,0.0,53,135,52,145
1669927719.590684,608,1669927719,590470075,,-2.5566347176209092e-05,0.0,0.0,0.0,53,135,52,145
1669927719.6006405,609,1669927719,600494623,,-2.5566347176209092e-05,0.0,0.0,0.0,53,135,52,145
1669927719.6107159,610,1669927719,610500097,,-2.5566347176209092e-05,0.0,0.0,0.0,56,138,55,148
1669927719.6207888,611,1669927719,620388746,,-2.5566347176209092e-05,0.0,0.0,0.0,56,138,55,148
1669927719.630618,612,1669927719,630427598,,-2.5566347176209092e-05,0.0,0.0,0.0,56,138,55,148
1669927719.6409469,613,1669927719,640495777,,-2.5566347176209092e-05,0.0,0.0,0.0,56,138,55,148
1669927719.6509721,614,1669927719,650486946,,-2.5566347176209092e-05,0.0,0.0,0.0,56,138,55,148
1669927719.6606205,615,1669927719,660436630,,-2.5566347176209092e-05,0.0,0.0,0.0,60,142,58,151
1669927719.6709328,616,1669927719,670387506,,-2.5566347176209092e-05,0.0,0.0,0.0,60,142,58,151
1669927719.6806245,617,1669927719,680442571,,-2.5566347176209092e-05,0.0,0.0,0.0,60,142,58,151
1669927719.6907403,618,1669927719,690393924,,-2.5566347176209092e-05,0.0,0.0,0.0,60,142,58,151
1669927719.7009103,619,1669927719,700461387,,-2.5566347176209092e-05,0.0,0.0,0.0,60,142,58,151
1669927719.7109864,620,1669927719,710425138,,0.0,0.0,0.0,0.0,63,145,61,155
1669927719.7208614,621,1669927719,720562934,,0.0,0.0,0.0,0.0,63,145,61,155
1669927719.7306638,622,1669927719,730447053,,0.0,0.0,0.0,0.0,63,145,61,155
1669927719.7409432,623,1669927719,740656852,,0.0,0.0,0.0,0.0,63,145,61,155
1669927719.7509823,624,1669927719,750581026,,0.0,0.0,0.0,0.0,63,145,61,155
1669927719.7608528,625,1669927719,760458707,,0.0,0.0,0.0,0.0,66,148,65,158
1669927719.7708983,626,1669927719,770581722,,0.0,0.0,0.0,0.0,66,148,65,158
1669927719.7808807,627,1669927719,780683279,,0.0,0.0,0.0,0.0,66,148,65,158
1669927719.7909985,628,1669927719,790647745,,0.0,0.0,0.0,0.0,66,148,65,158
1669927719.8009267,629,1669927719,800627946,,0.0,0.0,0.0,0.0,66,148,65,158
1669927719.8107595,630,1669927719,810485839,,0.0,0.0,0.0,0.0,69,151,65,158
1669927719.8207824,631,1669927719,820433616,,0.0,0.0,0.0,0.0,69,151,65,161
1669927719.8309164,632,1669927719,830568790,,0.0,0.0,0.0,0.0,69,151,65,161
1669927719.8409586,633,1669927719,840628623,,0.0,0.0,0.0,0.0,69,151,65,161
1669927719.8506606,634,1669927719,850486516,,0.0,0.0,0.0,0.0,69,151,65,161
1669927719.860695,635,1669927719,860451221,,0.0,0.0,0.0,0.0,72,153,71,164
1669927719.8705826,636,1669927719,870426654,,0.0,0.0,0.0,0.0,72,153,71,164
1669927719.8808067,637,1669927719,880583524,,0.0,0.0,0.0,0.0,72,153,71,164
1669927719.8911088,638,1669927719,890595912,,0.0,0.0,0.0,0.0,72,153,71,164
1669927719.9007306,639,1669927719,900539636,,0.0,0.0,0.0,0.0,72,153,71,164
1669927719.9108982,640,1669927719,910442829,,0.0,0.0,0.0,0.0,75,156,74,166
1669927719.9208286,641,1669927719,920457124,,0.0,0.0,0.0,0.0,75,156,74,166
1669927719.9308133,642,1669927719,930435419,,0.0,0.0,0.0,0.0,75,156,74,166
1669927719.9406598,643,1669927719,940505743,,0.0,0.0,0.0,0.0,75,156,74,166
1669927719.9506805,644,1669927719,950375080,,0.0,0.0,0.0,0.0,75,156,74,166
1669927719.9609227,645,1669927719,960389137,,0.0,0.0,0.0,0.0,78,159,76,169
1669927719.9710333,646,1669927719,970613718,,0.0,0.0,0.0,0.0,78,159,76,169
1669927719.9807003,647,1669927719,980461835,,0.0,0.0,0.0,0.0,78,159,76,169
1669927719.991037,648,1669927719,990582227,,0.0,0.0,0.0,0.0,78,159,76,169
1669927720.0005987,649,1669927720,442266,,0.0,0.0,0.0,0.0,78,159,76,169
1669927720.0108867,650,1669927720,10499238,,0.0,0.0,0.0,0.0,81,161,76,169
1669927720.0210762,651,1669927720,20639657,,0.0,0.0,0.0,0.0,81,161,76,169
1669927720.030785,652,1669927720,30459642,,0.0,0.0,0.0,0.0,81,161,76,169
1669927720.0413992,653,1669927720,40465116,,0.0,0.0,0.0,0.0,81,161,76,169
1669927720.0514486,654,1669927720,50801038,,0.0,0.0,0.0,0.0,81,161,76,169
1669927720.0607865,655,1669927720,60463666,,0.0,0.0,0.0,0.0,83,164,76,169
1669927720.0706546,656,1669927720,70467948,,0.0,0.0,0.0,0.0,83,164,82,174
1669927720.0807147,657,1669927720,80423831,,0.0,0.0,0.0,0.0,83,164,82,174
1669927720.0906942,658,1669927720,90462684,,0.0,0.0,0.0,0.0,83,164,82,174
1669927720.1017218,659,1669927720,100496053,,0.0,0.0,0.0,0.0,83,164,82,174
1669927720.1106913,660,1669927720,110457181,,0.0,0.0,0.0,0.0,86,166,84,177
1669927720.120839,661,1669927720,120567083,,0.0,0.0,0.0,0.0,86,166,84,177
1669927720.1309063,662,1669927720,130722284,,0.0,0.0,0.0,0.0,86,166,84,177
1669927720.140774,663,1669927720,140533924,,0.0,0.0,0.0,0.0,86,166,84,177
1669927720.150719,664,1669927720,150529861,,0.0,0.0,0.0,0.0,86,166,84,177
1669927720.1606245,665,1669927720,160374641,,0.0,0.0,0.0,0.0,88,168,84,177
1669927720.1709955,666,1669927720,170400857,,0.0,0.0,0.0,0.0,88,168,87,179
1669927720.1807544,667,1669927720,180471897,,0.0,0.0,0.0,0.0,88,168,87,179
1669927720.1907206,668,1669927720,190383195,,0.0,0.0,0.0,0.0,88,168,87,179
1669927720.2010822,669,1669927720,200389862,,0.0,0.0,0.0,0.0,88,168,87,179
1669927720.2106173,670,1669927720,210461854,,0.0,0.0,0.0,0.0,88,168,87,179
1669927720.2207344,671,1669927720,220433712,,0.0,0.0,0.0,0.0,91,171,89,182
1669927720.2305427,672,1669927720,230437994,,0.0,0.0,0.0,0.0,91,171,89,182
1669927720.2407045,673,1669927720,240464210,,0.0,0.0,0.0,0.0,91,171,89,182
1669927720.2506816,674,1669927720,250501394,,0.0,0.0,0.0,0.0,91,171,89,182
1669927720.2606206,675,1669927720,260377645,,0.0,0.0,0.0,0.0,91,171,89,182
1669927720.2709117,676,1669927720,270516157,,0.0,0.0,0.0,0.0,93,173,91,184
1669927720.2807407,677,1669927720,280462265,,0.0,0.0,0.0,0.0,93,173,91,184
1669927720.2908642,678,1669927720,290377140,,0.0,0.0,0.0,0.0,93,173,91,184
1669927720.3008146,679,1669927720,300423145,,0.0,0.0,0.0,0.0,93,173,91,184
1669927720.310794,680,1669927720,310414075,,0.0,0.0,0.0,0.0,93,173,91,184
1669927720.3205755,681,1669927720,320397615,,0.0,0.0,0.0,0.0,95,175,93,186
1669927720.330791,682,1669927720,330468177,,0.0,0.0,0.0,0.0,95,175,93,186
1669927720.3411622,683,1669927720,340485334,,0.0,0.0,0.0,0.0,95,175,93,186
1669927720.3516576,684,1669927720,350941658,,0.0,0.0,0.0,0.0,95,175,93,186
1669927720.3608835,685,1669927720,360559701,,0.0,0.0,0.0,0.0,95,175,93,186
1669927720.3710523,686,1669927720,370641708,,0.0,0.0,0.0,0.0,97,177,95,188
1669927720.3805962,687,1669927720,380396842,,0.0,0.0,0.0,0.0,97,177,95,188
1669927720.390845,688,1669927720,390531063,,0.0,0.0,0.0,0.0,97,177,95,188
1669927720.400849,689,1669927720,400571584,,0.0,0.0,0.0,0.0,97,177,95,188
1669927720.4111044,690,1669927720,410643339,,0.0,0.0,0.0,0.0,97,177,95,188
1669927720.4206307,691,1669927720,420423984,,0.0,0.0,0.0,0.0,97,177,95,188
1669927720.4306066,692,1669927720,430384397,,-2.5566347176209092e-05,0.0,0.0,0.0,99,179,98,190
1669927720.440647,693,1669927720,440408945,,-2.5566347176209092e-05,0.0,0.0,0.0,99,179,98,190
1669927720.4506721,694,1669927720,450509786,,-2.5566347176209092e-05,0.0,0.0,0.0,99,179,98,190
1669927720.4605546,695,1669927720,460422515,,-2.5566347176209092e-05,0.0,0.0,0.0,99,179,98,190
1669927720.4705358,696,1669927720,470390558,,-2.5566347176209092e-05,0.0,0.0,0.0,101,180,99,192
1669927720.481883,697,1669927720,480498075,,-2.5566347176209092e-05,0.0,0.0,0.0,101,180,99,192
1669927720.4906638,698,1669927720,490484476,,-2.5566347176209092e-05,0.0,0.0,0.0,101,180,99,192
1669927720.5008125,699,1669927720,500430107,,-2.5566347176209092e-05,0.0,0.0,0.0,101,180,99,192
1669927720.5107539,700,1669927720,510550022,,-2.5566347176209092e-05,0.0,0.0,0.0,101,180,99,192
1669927720.521092,701,1669927720,520432949,,-2.5566347176209092e-05,0.0,0.0,0.0,101,180,99,192
1669927720.5307395,702,1669927720,530409097,,-2.5566347176209092e-05,0.0,0.0,0.0,103,182,101,194
1669927720.5406826,703,1669927720,540410518,,-2.5566347176209092e-05,0.0,0.0,0.0,103,182,101,194
1669927720.5509114,704,1669927720,550410747,,-2.5566347176209092e-05,0.0,0.0,0.0,103,182,101,194
1669927720.5611217,705,1669927720,560663700,,-2.5566347176209092e-05,0.0,0.0,0.0,103,182,101,194
1669927720.5708938,706,1669927720,570538997,,-2.5566347176209092e-05,0.0,0.0,0.0,105,184,101,194
1669927720.5814245,707,1669927720,580390214,,-2.5566347176209092e-05,0.0,0.0,0.0,105,184,103,195
1669927720.5911436,708,1669927720,590496301,,-2.5566347176209092e-05,0.0,0.0,0.0,105,184,103,195
1669927720.6007013,709,1669927720,600397109,,-2.5566347176209092e-05,0.0,0.0,0.0,105,184,103,195
1669927720.6106331,710,1669927720,610459804,,-2.5566347176209092e-05,0.0,0.0,0.0,105,184,103,195
1669927720.6206486,711,1669927720,620418310,,-2.5566347176209092e-05,0.0,0.0,0.0,105,184,103,195
1669927720.6307428,712,1669927720,630404710,,-2.5566347176209092e-05,0.0,0.0,0.0,106,185,105,197
1669927720.641027,713,1669927720,640473365,,-2.5566347176209092e-05,0.0,0.0,0.0,106,185,105,197
1669927720.6507163,714,1669927720,650481700,,-2.5566347176209092e-05,0.0,0.0,0.0,106,185,105,197
1669927720.660696,715,1669927720,660423994,,-2.5566347176209092e-05,0.0,0.0,0.0,106,185,105,197
1669927720.6707458,716,1669927720,670395612,,-2.5566347176209092e-05,0.0,0.0,0.0,108,187,105,197
1669927720.6809523,717,1669927720,680394649,,-2.5566347176209092e-05,0.0,0.0,0.0,108,187,106,198
1669927720.6911986,718,1669927720,690673828,,-2.5566347176209092e-05,0.0,0.0,0.0,108,187,106,198
1669927720.70132,719,1669927720,700853824,,-2.5566347176209092e-05,0.0,0.0,0.0,108,187,106,198
1669927720.7109377,720,1669927720,710658073,,-2.5566347176209092e-05,0.0,0.0,0.0,108,187,106,198
1669927720.7209635,721,1669927720,720469474,,-2.5566347176209092e-05,0.0,0.0,0.0,109,188,107,200
1669927720.7307742,722,1669927720,730501413,,-2.5566347176209092e-05,0.0,0.0,0.0,109,188,107,200
1669927720.7408142,723,1669927720,740424871,,-2.5566347176209092e-05,0.0,0.0,0.0,109,188,107,200
1669927720.750652,724,1669927720,750443458,,-2.5566347176209092e-05,0.0,0.0,0.0,109,188,107,200
1669927720.7605834,725,1669927720,760393619,,-2.5566347176209092e-05,0.0,0.0,0.0,109,188,107,200
1669927720.7709293,726,1669927720,770442724,,-2.5566347176209092e-05,0.0,0.0,0.0,111,190,107,200
1669927720.7806776,727,1669927720,780418157,,-2.5566347176209092e-05,0.0,0.0,0.0,111,190,109,201
1669927720.7905705,728,1669927720,790350675,,-2.5566347176209092e-05,0.0,0.0,0.0,111,190,109,201
1669927720.8009634,729,1669927720,800554275,,-2.5566347176209092e-05,0.0,0.0,0.0,111,190,109,201
1669927720.810598,730,1669927720,810427188,,-2.5566347176209092e-05,0.0,0.0,0.0,111,190,109,201
1669927720.8208334,731,1669927720,820425987,,-2.5566347176209092e-05,0.0,0.0,0.0,111,190,109,201
1669927720.830798,732,1669927720,830427646,,-2.5566347176209092e-05,0.0,0.0,0.0,112,191,111,203
1669927720.8408196,733,1669927720,840459823,,-2.5566347176209092e-05,0.0,0.0,0.0,112,191,111,203
1669927720.8505552,734,1669927720,850407600,,-2.5566347176209092e-05,0.0,0.0,0.0,112,191,111,203
1669927720.8608522,735,1669927720,860460042,,-2.5566347176209092e-05,0.0,0.0,0.0,112,191,111,203
1669927720.8708382,736,1669927720,870507717,,-2.5566347176209092e-05,0.0,0.0,0.0,112,191,111,203
1669927720.8809824,737,1669927720,880547285,,-2.5566347176209092e-05,0.0,0.0,0.0,114,192,112,204
1669927720.8909569,738,1669927720,890597343,,-2.5566347176209092e-05,0.0,0.0,0.0,114,192,112,204
1669927720.9011714,739,1669927720,900516033,,-2.5566347176209092e-05,0.0,0.0,0.0,114,192,112,204
1669927720.911082,740,1669927720,910616874,,-2.5566347176209092e-05,0.0,0.0,0.0,114,192,112,204
1669927720.9205787,741,1669927720,920400619,,-2.5566347176209092e-05,0.0,0.0,0.0,114,192,112,204
1669927720.9305904,742,1669927720,930392503,,-2.5566347176209092e-05,0.0,0.0,0.0,116,194,114,206
1669927720.9406912,743,1669927720,940440654,,-2.5566347176209092e-05,0.0,0.0,0.0,116,194,114,206
1669927720.9506843,744,1669927720,950510263,,-2.5566347176209092e-05,0.0,0.0,0.0,116,194,114,206
1669927720.9605978,745,1669927720,960434913,,-2.5566347176209092e-05,0.0,0.0,0.0,116,194,114,206
1669927720.9707072,746,1669927720,970421075,,-2.5566347176209092e-05,0.0,0.0,0.0,116,194,114,206
1669927720.9810288,747,1669927720,980535268,,-2.5566347176209092e-05,0.0,0.0,0.0,118,196,115,208
1669927720.9908786,748,1669927720,990586519,,0.0,0.0,0.0,0.0,118,196,115,208
1669927721.0007684,749,1669927721,572204,,0.0,0.0,0.0,0.0,118,196,115,208
1669927721.0108137,750,1669927721,10433435,,0.0,0.0,0.0,0.0,118,196,115,208
1669927721.021115,751,1669927721,20507097,,0.0,0.0,0.0,0.0,118,196,115,208
1669927721.0306547,752,1669927721,30437946,,0.0,0.0,0.0,0.0,119,197,117,209
1669927721.0407135,753,1669927721,40439367,,0.0,0.0,0.0,0.0,119,197,117,209
1669927721.0505538,754,1669927721,50355434,,0.0,0.0,0.0,0.0,119,197,117,209
1669927721.060861,755,1669927721,60616493,,0.0,0.0,0.0,0.0,119,197,117,209
1669927721.070653,756,1669927721,70443868,,0.0,0.0,0.0,0.0,119,197,117,209
1669927721.0811086,757,1669927721,80500841,,0.0,0.0,0.0,0.0,121,199,119,211
1669927721.0913417,758,1669927721,90740442,,0.0,0.0,0.0,0.0,121,199,119,211
1669927721.1008577,759,1669927721,100531339,,0.0,0.0,0.0,0.0,121,199,119,211
1669927721.1108522,760,1669927721,110479354,,0.0,0.0,0.0,0.0,121,199,119,211
1669927721.120689,761,1669927721,120407342,,0.0,0.0,0.0,0.0,121,199,119,211
1669927721.1307056,762,1669927721,130401611,,0.0,0.0,0.0,0.0,123,201,121,213
1669927721.140796,763,1669927721,140454053,,0.0,0.0,0.0,0.0,123,201,121,213
1669927721.1506138,764,1669927721,150451898,,0.0,0.0,0.0,0.0,123,201,121,213
1669927721.1606047,765,1669927721,160377264,,0.0,0.0,0.0,0.0,123,201,121,213
1669927721.1705718,766,1669927721,170378208,,0.0,0.0,0.0,0.0,123,201,121,213
1669927721.1807396,767,1669927721,180486917,,0.0,0.0,0.0,0.0,125,203,123,215
1669927721.1905313,768,1669927721,190420389,,0.0,0.0,0.0,0.0,125,203,123,215
1669927721.2006996,769,1669927721,200412750,,0.0,0.0,0.0,0.0,125,203,123,215
1669927721.2106462,770,1669927721,210388898,,0.0,0.0,0.0,0.0,125,203,123,215
1669927721.2208598,771,1669927721,220389604,,0.0,0.0,0.0,0.0,125,203,123,215
1669927721.2306745,772,1669927721,230417251,,0.0,0.0,0.0,0.0,128,205,125,217
1669927721.2408776,773,1669927721,240451574,,0.0,0.0,0.0,0.0,128,205,125,217
1669927721.251189,774,1669927721,250778913,,0.0,0.0,0.0,0.0,128,205,125,217
1669927721.2614963,775,1669927721,260531187,,0.0,0.0,0.0,0.0,128,205,125,217
1669927721.2707272,776,1669927721,270556211,,0.0,0.0,0.0,0.0,128,205,125,217
1669927721.2810125,777,1669927721,280511140,,0.0,0.0,0.0,0.0,130,207,125,217
1669927721.2908623,778,1669927721,290430545,,0.0,0.0,0.0,0.0,130,207,128,220
1669927721.3009958,779,1669927721,300644636,,0.0,0.0,0.0,0.0,130,207,128,220
1669927721.3106444,780,1669927721,310442924,,0.0,0.0,0.0,0.0,130,207,128,220
